"","ifs","year","countryname","system","liec","eiec","pluralty","pr","sensys","thresh","select","auton","muni","state","author","country","conflict","confovergov","confoverter","confoverboth"
"1360","JAM",1990,"Jamaica",2,7,7,1,0,-999,0,NA,0,NA,NA,NA,51,0,0,0,0
"1361","JAM",1991,"Jamaica",2,7,7,1,0,-999,0,NA,0,NA,NA,NA,51,0,0,0,0
"1362","JAM",1992,"Jamaica",2,7,7,1,0,-999,0,NA,0,NA,NA,NA,51,0,0,0,0
"1363","JAM",1993,"Jamaica",2,7,7,1,0,-999,0,NA,0,NA,NA,NA,51,0,0,0,0
"1364","JAM",1994,"Jamaica",2,6,6,1,0,-999,0,NA,0,NA,NA,NA,51,0,0,0,0
"1365","JAM",1995,"Jamaica",2,6,6,1,0,-999,0,NA,0,NA,NA,NA,51,0,0,0,0
"1366","JAM",1996,"Jamaica",2,6,6,1,0,-999,0,NA,0,NA,NA,NA,51,0,0,0,0
"1367","JAM",1997,"Jamaica",2,6,6,1,0,-999,0,NA,0,NA,NA,NA,51,0,0,0,0
"1368","JAM",1998,"Jamaica",2,6,6,1,0,-999,0,NA,0,NA,NA,NA,51,0,0,0,0
"1369","JAM",1999,"Jamaica",2,6,6,1,0,-999,0,NA,0,NA,NA,NA,51,0,0,0,0
"1370","JAM",2000,"Jamaica",2,6,6,1,0,-999,0,NA,0,NA,NA,NA,51,0,0,0,0
"1371","JAM",2001,"Jamaica",2,6,6,1,0,-999,0,NA,0,NA,NA,NA,51,0,0,0,0
"1372","JAM",2002,"Jamaica",2,6,6,1,0,-999,0,NA,0,NA,NA,NA,51,0,0,0,0
"1373","JAM",2003,"Jamaica",2,7,7,1,0,-999,0,NA,0,NA,NA,NA,51,0,0,0,0
"1374","JAM",2004,"Jamaica",2,7,7,1,0,-999,0,NA,0,NA,NA,NA,51,0,0,0,0
"1375","JAM",2005,"Jamaica",2,7,7,1,0,-999,0,NA,0,NA,NA,NA,51,0,0,0,0
"1376","JAM",2006,"Jamaica",2,7,7,1,0,-999,0,NA,0,NA,NA,NA,51,0,0,0,0
"1377","JAM",2007,"Jamaica",2,7,7,1,0,-999,0,NA,0,NA,NA,NA,51,0,0,0,0
"1378","JAM",2008,"Jamaica",2,7,7,1,0,-999,0,NA,0,NA,NA,NA,51,0,0,0,0
"1379","JAM",2009,"Jamaica",2,7,7,1,0,-999,0,NA,0,NA,NA,NA,51,0,0,0,0
"1380","JAM",2010,"Jamaica",2,7,7,1,0,-999,0,NA,0,NA,NA,NA,51,0,0,0,0
"1381","JAM",2011,"Jamaica",2,7,7,1,0,-999,0,NA,0,NA,NA,NA,51,0,0,0,0
"1382","JOR",1975,"Jordan",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,663,0,0,0,0
"1383","JOR",1976,"Jordan",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,663,0,0,0,0
"1384","JOR",1977,"Jordan",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,663,0,0,0,0
"1385","JOR",1978,"Jordan",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,663,0,0,0,0
"1386","JOR",1979,"Jordan",0,2,2,-999,-999,-999,-999,1,0,0,0,NA,663,0,0,0,0
"1387","JOR",1980,"Jordan",0,2,2,-999,-999,-999,-999,1,0,0,0,NA,663,0,0,0,0
"1388","JOR",1981,"Jordan",0,2,2,-999,-999,-999,-999,1,0,0,0,NA,663,0,0,0,0
"1389","JOR",1982,"Jordan",0,2,2,-999,-999,-999,-999,1,0,0,0,NA,663,0,0,0,0
"1390","JOR",1983,"Jordan",0,2,2,-999,-999,-999,-999,1,0,0,0,NA,663,0,0,0,0
"1391","JOR",1984,"Jordan",0,2,2,-999,-999,-999,-999,1,0,0,0,NA,663,0,0,0,0
"1392","JOR",1985,"Jordan",0,3,2,-999,-999,-999,-999,1,0,1,0,NA,663,0,0,0,0
"1393","JOR",1986,"Jordan",0,3,2,-999,-999,-999,-999,1,0,1,0,NA,663,0,0,0,0
"1394","JOR",1987,"Jordan",0,3,2,-999,-999,-999,-999,1,0,1,0,NA,663,0,0,0,0
"1395","JOR",1988,"Jordan",0,3,2,-999,-999,-999,-999,1,0,1,0,NA,663,0,0,0,0
"1396","JOR",1989,"Jordan",0,1,2,-999,-999,-999,-999,-999,0,1,0,NA,663,0,0,0,0
"1397","JOR",1990,"Jordan",0,4,2,1,-999,-999,-999,NA,0,1,0,NA,663,0,0,0,0
"1398","JOR",1991,"Jordan",0,4,2,1,-999,-999,-999,NA,0,1,0,NA,663,0,0,0,0
"1399","JOR",1992,"Jordan",0,4,2,1,-999,-999,-999,NA,0,1,0,NA,663,0,0,0,0
"1400","JOR",1993,"Jordan",0,5,2,1,0,-999,-999,NA,0,1,0,NA,663,0,0,0,0
"1401","JOR",1994,"Jordan",0,7,2,1,0,-999,-999,NA,0,1,0,NA,663,0,0,0,0
"1402","JOR",1995,"Jordan",0,7,2,1,0,-999,-999,NA,0,1,0,NA,663,0,0,0,0
"1403","JOR",1996,"Jordan",0,7,2,1,0,-999,-999,NA,0,1,0,NA,663,0,0,0,0
"1404","JOR",1997,"Jordan",0,7,2,1,0,-999,-999,NA,0,1,0,NA,663,0,0,0,0
"1405","JOR",1998,"Jordan",0,6,2,1,0,-999,-999,NA,0,1,0,NA,663,0,0,0,0
"1406","JOR",1999,"Jordan",0,6,2,1,0,-999,-999,NA,0,1,0,NA,663,0,0,0,0
"1407","JOR",2000,"Jordan",0,6,2,1,0,-999,-999,NA,0,1,0,NA,663,0,0,0,0
"1408","JOR",2001,"Jordan",0,6,2,1,0,-999,-999,NA,0,1,0,NA,663,0,0,0,0
"1409","JOR",2002,"Jordan",0,6,2,1,0,-999,-999,NA,0,1,0,NA,663,0,0,0,0
"1410","JOR",2003,"Jordan",0,6,2,1,0,-999,-999,NA,0,1,0,NA,663,0,0,0,0
"1411","JOR",2004,"Jordan",0,6,2,1,0,-999,-999,NA,0,1,0,NA,663,0,0,0,0
"1412","JOR",2005,"Jordan",0,6,2,1,0,-999,-999,NA,0,1,0,NA,663,0,0,0,0
"1413","JOR",2006,"Jordan",0,6,2,1,0,-999,-999,NA,0,1,0,NA,663,0,0,0,0
"1414","JOR",2007,"Jordan",0,6,2,1,0,-999,-999,NA,0,1,0,NA,663,0,0,0,0
"1415","JOR",2008,"Jordan",0,6,2,1,0,-999,-999,NA,0,1,0,NA,663,0,0,0,0
"1416","JOR",2009,"Jordan",0,6,2,1,0,-999,-999,NA,0,1,0,NA,663,0,0,0,0
"1417","JOR",2010,"Jordan",0,1,2,-999,-999,-999,-999,NA,0,1,0,NA,663,0,0,0,0
"1418","JOR",2011,"Jordan",0,6,2,-999,-999,-999,-999,NA,0,1,0,NA,663,0,0,0,0
"1419","JPN",1975,"Japan",2,6.5,6.5,1,1,1,NA,NA,0,NA,2,NA,740,0,0,0,0
"1420","JPN",1976,"Japan",2,6.5,6.5,1,1,1,NA,NA,0,NA,2,NA,740,0,0,0,0
"1421","JPN",1977,"Japan",2,7,7,1,1,1,NA,NA,0,NA,2,NA,740,0,0,0,0
"1422","JPN",1978,"Japan",2,7,7,1,1,1,NA,NA,0,NA,2,NA,740,0,0,0,0
"1423","JPN",1979,"Japan",2,7,7,1,1,1,NA,NA,0,NA,2,NA,740,0,0,0,0
"1424","JPN",1980,"Japan",2,7,7,1,1,1,NA,NA,0,NA,2,NA,740,0,0,0,0
"1425","JPN",1981,"Japan",2,7,7,1,1,1,NA,NA,0,NA,2,NA,740,0,0,0,0
"1426","JPN",1982,"Japan",2,7,7,1,1,1,NA,NA,0,NA,2,NA,740,0,0,0,0
"1427","JPN",1983,"Japan",2,7,7,1,1,1,NA,NA,0,NA,2,NA,740,0,0,0,0
"1428","JPN",1984,"Japan",2,7,7,1,1,1,NA,NA,0,NA,2,NA,740,0,0,0,0
"1429","JPN",1985,"Japan",2,7,7,1,1,1,NA,NA,0,2,2,NA,740,0,0,0,0
"1430","JPN",1986,"Japan",2,7,7,1,1,1,NA,NA,0,2,2,NA,740,0,0,0,0
"1431","JPN",1987,"Japan",2,7,7,1,1,1,NA,NA,0,2,2,NA,740,0,0,0,0
"1432","JPN",1988,"Japan",2,7,7,1,1,1,NA,NA,0,2,2,NA,740,0,0,0,0
"1433","JPN",1989,"Japan",2,7,7,1,1,1,NA,NA,0,2,2,NA,740,0,0,0,0
"1434","JPN",1990,"Japan",2,7,7,1,1,1,NA,NA,0,2,2,NA,740,0,0,0,0
"1435","JPN",1991,"Japan",2,7,7,1,1,1,NA,NA,0,2,2,NA,740,0,0,0,0
"1436","JPN",1992,"Japan",2,7,7,1,1,1,NA,NA,0,2,2,NA,740,0,0,0,0
"1437","JPN",1993,"Japan",2,7,7,1,1,1,NA,NA,0,2,2,NA,740,0,0,0,0
"1438","JPN",1994,"Japan",2,7,7,1,1,1,NA,NA,0,2,2,NA,740,0,0,0,0
"1439","JPN",1995,"Japan",2,7,7,1,1,1,NA,NA,0,2,2,NA,740,0,0,0,0
"1440","JPN",1996,"Japan",2,7,7,1,1,1,NA,NA,0,2,2,NA,740,0,0,0,0
"1441","JPN",1997,"Japan",2,7,7,1,1,1,NA,NA,0,2,2,NA,740,0,0,0,0
"1442","JPN",1998,"Japan",2,7,7,1,1,1,NA,NA,0,2,2,NA,740,0,0,0,0
"1443","JPN",1999,"Japan",2,7,7,1,1,1,NA,NA,0,2,2,NA,740,0,0,0,0
"1444","JPN",2000,"Japan",2,7,7,1,1,1,NA,NA,0,2,2,NA,740,0,0,0,0
"1445","JPN",2001,"Japan",2,7,7,1,1,1,NA,NA,0,2,2,NA,740,0,0,0,0
"1446","JPN",2002,"Japan",2,7,7,1,1,1,NA,NA,0,2,2,NA,740,0,0,0,0
"1447","JPN",2003,"Japan",2,7,7,1,1,1,NA,NA,0,2,2,NA,740,0,0,0,0
"1448","JPN",2004,"Japan",2,7,7,1,1,1,NA,NA,0,2,2,NA,740,0,0,0,0
"1449","JPN",2005,"Japan",2,7,7,1,1,1,NA,NA,0,2,2,NA,740,0,0,0,0
"1450","JPN",2006,"Japan",2,7,7,1,1,1,NA,NA,0,2,2,NA,740,0,0,0,0
"1451","JPN",2007,"Japan",2,7,7,1,1,1,NA,NA,0,2,2,NA,740,0,0,0,0
"1452","JPN",2008,"Japan",2,7,7,1,1,1,NA,NA,0,2,2,NA,740,0,0,0,0
"1453","JPN",2009,"Japan",2,7,7,1,1,1,NA,NA,0,2,2,NA,740,0,0,0,0
"1454","JPN",2010,"Japan",2,7,7,1,1,1,NA,NA,0,2,2,NA,740,0,0,0,0
"1455","JPN",2011,"Japan",2,7,7,1,1,1,NA,NA,0,2,2,NA,740,0,0,0,0
"1456","KEN",1975,"Kenya",0,5,3,1,0,-999,-999,NA,0,NA,NA,NA,501,0,0,0,0
"1457","KEN",1976,"Kenya",0,5,3,1,0,-999,-999,NA,0,NA,NA,NA,501,0,0,0,0
"1458","KEN",1977,"Kenya",0,5,3,1,0,-999,-999,NA,0,NA,NA,NA,501,0,0,0,0
"1459","KEN",1978,"Kenya",0,5,3,1,0,-999,-999,NA,0,NA,NA,NA,501,0,0,0,0
"1460","KEN",1979,"Kenya",0,5,3,1,0,-999,-999,NA,0,NA,NA,NA,501,0,0,0,0
"1461","KEN",1980,"Kenya",0,5,3,1,0,-999,-999,NA,0,NA,NA,NA,501,0,0,0,0
"1462","KEN",1981,"Kenya",0,5,3,1,0,-999,-999,NA,0,NA,NA,NA,501,0,0,0,0
"1463","KEN",1982,"Kenya",0,5,3,1,0,-999,-999,NA,0,NA,NA,NA,501,1,1,0,0
"1464","KEN",1983,"Kenya",0,4,2,1,-999,-999,-999,NA,0,NA,NA,NA,501,0,0,0,0
"1465","KEN",1984,"Kenya",0,4,2,1,-999,-999,-999,NA,0,NA,NA,NA,501,0,0,0,0
"1466","KEN",1985,"Kenya",0,4,2,1,-999,-999,-999,NA,0,NA,NA,NA,501,0,0,0,0
"1467","KEN",1986,"Kenya",0,4,2,1,-999,-999,-999,NA,0,NA,NA,NA,501,0,0,0,0
"1468","KEN",1987,"Kenya",0,4,2,1,-999,-999,-999,NA,0,NA,NA,NA,501,0,0,0,0
"1469","KEN",1988,"Kenya",0,4,2,1,-999,-999,-999,NA,0,NA,NA,NA,501,0,0,0,0
"1470","KEN",1989,"Kenya",0,4,2,1,-999,-999,-999,NA,0,NA,NA,NA,501,0,0,0,0
"1471","KEN",1990,"Kenya",0,4,2,1,-999,-999,-999,NA,0,NA,NA,NA,501,0,0,0,0
"1472","KEN",1991,"Kenya",0,4,2,1,-999,-999,-999,NA,0,NA,NA,NA,501,0,0,0,0
"1473","KEN",1992,"Kenya",0,4,2,1,-999,-999,-999,NA,0,NA,NA,NA,501,0,0,0,0
"1474","KEN",1993,"Kenya",0,7,7,1,0,-999,-999,NA,0,NA,NA,NA,501,0,0,0,0
"1475","KEN",1994,"Kenya",0,7,7,1,0,-999,-999,NA,0,NA,NA,NA,501,0,0,0,0
"1476","KEN",1995,"Kenya",0,7,7,1,0,-999,-999,NA,0,NA,NA,NA,501,0,0,0,0
"1477","KEN",1996,"Kenya",0,7,7,1,0,-999,-999,NA,0,NA,NA,NA,501,0,0,0,0
"1478","KEN",1997,"Kenya",0,7,7,1,0,-999,-999,NA,0,NA,NA,NA,501,0,0,0,0
"1479","KEN",1998,"Kenya",0,7,7,1,0,-999,-999,NA,0,NA,NA,NA,501,0,0,0,0
"1480","KEN",1999,"Kenya",0,7,7,1,0,-999,-999,NA,0,NA,NA,NA,501,0,0,0,0
"1481","KEN",2000,"Kenya",0,7,7,1,0,-999,-999,NA,0,NA,NA,NA,501,0,0,0,0
"1482","KEN",2001,"Kenya",0,7,7,1,0,-999,-999,NA,0,NA,NA,NA,501,0,0,0,0
"1483","KEN",2002,"Kenya",0,7,7,1,0,-999,-999,NA,0,NA,NA,NA,501,0,0,0,0
"1484","KEN",2003,"Kenya",0,7,7,1,0,-999,-999,NA,0,NA,NA,NA,501,0,0,0,0
"1485","KEN",2004,"Kenya",0,7,7,1,0,-999,-999,NA,0,NA,NA,NA,501,0,0,0,0
"1486","KEN",2005,"Kenya",0,7,7,1,0,-999,-999,NA,0,NA,NA,NA,501,0,0,0,0
"1487","KEN",2006,"Kenya",0,7,7,1,0,-999,-999,NA,0,NA,NA,NA,501,0,0,0,0
"1488","KEN",2007,"Kenya",0,7,7,1,0,-999,-999,NA,0,NA,NA,NA,501,0,0,0,0
"1489","KEN",2008,"Kenya",0,7,7,1,0,-999,-999,NA,0,NA,NA,NA,501,0,0,0,0
"1490","KEN",2009,"Kenya",0,7,7,1,0,-999,-999,NA,0,NA,NA,NA,501,0,0,0,0
"1491","KEN",2010,"Kenya",0,7,7,1,0,-999,-999,NA,0,NA,NA,NA,501,0,0,0,0
"1492","KEN",2011,"Kenya",0,7,7,1,0,-999,-999,NA,0,NA,NA,NA,501,0,0,0,0
"1493","LAO",1975,"Laos",2,NA,NA,NA,NA,-999,0,NA,0,NA,NA,NA,812,0,0,0,0
"1494","LAO",1976,"Laos",1,2,2,-999,-999,-999,-999,-999,0,NA,NA,NA,812,0,0,0,0
"1495","LAO",1977,"Laos",1,2,2,-999,-999,-999,-999,-999,0,NA,NA,NA,812,0,0,0,0
"1496","LAO",1978,"Laos",1,2,2,-999,-999,-999,-999,-999,0,NA,NA,NA,812,0,0,0,0
"1497","LAO",1979,"Laos",1,2,2,-999,-999,-999,-999,-999,0,NA,NA,NA,812,0,0,0,0
"1498","LAO",1980,"Laos",1,2,2,-999,-999,-999,-999,-999,0,NA,NA,NA,812,0,0,0,0
"1499","LAO",1981,"Laos",1,2,2,-999,-999,-999,-999,-999,0,NA,NA,NA,812,0,0,0,0
"1500","LAO",1982,"Laos",1,2,2,-999,-999,-999,-999,-999,0,NA,NA,NA,812,0,0,0,0
"1501","LAO",1983,"Laos",1,2,2,-999,-999,-999,-999,-999,0,NA,NA,NA,812,0,0,0,0
"1502","LAO",1984,"Laos",1,2,2,-999,-999,-999,-999,-999,0,NA,NA,NA,812,0,0,0,0
"1503","LAO",1985,"Laos",1,3.5,2,NA,-999,-999,-999,NA,0,0,0,NA,812,0,0,0,0
"1504","LAO",1986,"Laos",1,3.5,2,NA,-999,-999,-999,NA,0,0,0,NA,812,0,0,0,0
"1505","LAO",1987,"Laos",1,3.5,3,NA,-999,-999,-999,NA,0,0,0,NA,812,0,0,0,0
"1506","LAO",1988,"Laos",1,3.5,3,NA,-999,-999,-999,NA,0,0,0,NA,812,0,0,0,0
"1507","LAO",1989,"Laos",1,3.5,3,NA,-999,-999,-999,NA,0,1,1,NA,812,1,1,0,0
"1508","LAO",1990,"Laos",1,3.5,3,NA,-999,-999,-999,NA,0,1,1,NA,812,1,1,0,0
"1509","LAO",1991,"Laos",1,3.5,3,NA,-999,-999,-999,NA,0,1,1,NA,812,0,0,0,0
"1510","LAO",1992,"Laos",1,3.5,3,1,-999,-999,-999,NA,0,1,1,NA,812,0,0,0,0
"1511","LAO",1993,"Laos",1,4,3,1,-999,-999,-999,NA,0,1,1,NA,812,0,0,0,0
"1512","LAO",1994,"Laos",1,4,3,1,-999,-999,-999,NA,0,1,1,NA,812,0,0,0,0
"1513","LAO",1995,"Laos",1,4,3,1,-999,-999,-999,NA,0,1,1,NA,812,0,0,0,0
"1514","LAO",1996,"Laos",1,4,3,1,-999,-999,-999,NA,0,1,1,NA,812,0,0,0,0
"1515","LAO",1997,"Laos",1,4,3,1,-999,-999,-999,NA,0,1,1,NA,812,0,0,0,0
"1516","LAO",1998,"Laos",1,4,3,1,-999,-999,-999,NA,0,1,1,NA,812,0,0,0,0
"1517","LAO",1999,"Laos",1,4,3,1,-999,-999,-999,NA,0,1,1,NA,812,0,0,0,0
"1518","LAO",2000,"Laos",1,4,3,1,-999,-999,-999,NA,0,1,1,NA,812,0,0,0,0
"1519","LAO",2001,"Laos",1,4,3,1,-999,-999,-999,NA,0,1,1,NA,812,0,0,0,0
"1520","LAO",2002,"Laos",1,4,3,1,-999,-999,-999,NA,0,1,1,NA,812,0,0,0,0
"1521","LAO",2003,"Laos",1,5.5,3,1,-999,-999,-999,NA,0,1,1,NA,812,0,0,0,0
"1522","LAO",2004,"Laos",1,5.5,3,1,-999,-999,-999,NA,0,1,1,NA,812,0,0,0,0
"1523","LAO",2005,"Laos",1,5.5,3,1,-999,-999,-999,NA,0,1,1,NA,812,0,0,0,0
"1524","LAO",2006,"Laos",1,5.5,3,1,-999,-999,-999,NA,0,1,1,NA,812,0,0,0,0
"1525","LAO",2007,"Laos",1,5.5,3,1,0,-999,-999,NA,0,1,1,NA,812,0,0,0,0
"1526","LAO",2008,"Laos",1,5.5,3,1,0,-999,-999,NA,0,1,1,NA,812,0,0,0,0
"1527","LAO",2009,"Laos",1,5.5,3,1,0,-999,-999,NA,0,1,1,NA,812,0,0,0,0
"1528","LAO",2010,"Laos",1,5.5,3,1,0,-999,-999,NA,0,1,1,NA,812,0,0,0,0
"1529","LAO",2011,"Laos",1,5.5,3,1,0,-999,-999,NA,0,1,1,NA,812,0,0,0,0
"1530","LBR",1975,"Liberia",0,4,3.5,1,-999,-999,0,NA,0,NA,NA,NA,450,0,0,0,0
"1531","LBR",1976,"Liberia",0,4,3.5,1,-999,-999,0,NA,0,NA,NA,NA,450,0,0,0,0
"1532","LBR",1977,"Liberia",0,4,3.5,1,-999,-999,0,NA,0,NA,NA,NA,450,0,0,0,0
"1533","LBR",1978,"Liberia",0,4,3.5,1,-999,-999,0,NA,0,NA,NA,NA,450,0,0,0,0
"1534","LBR",1979,"Liberia",0,4,3.5,1,-999,-999,0,NA,0,NA,NA,NA,450,0,0,0,0
"1535","LBR",1980,"Liberia",0,4,3.5,1,-999,-999,0,NA,0,NA,NA,NA,450,1,1,0,0
"1536","LBR",1981,"Liberia",0,1,2,-999,-999,-999,-999,-999,0,NA,NA,NA,450,0,0,0,0
"1537","LBR",1982,"Liberia",0,1,2,-999,-999,-999,-999,-999,0,NA,NA,NA,450,0,0,0,0
"1538","LBR",1983,"Liberia",0,1,2,-999,-999,-999,-999,-999,0,NA,NA,NA,450,0,0,0,0
"1539","LBR",1984,"Liberia",0,1,2,-999,-999,-999,-999,-999,0,NA,NA,NA,450,0,0,0,0
"1540","LBR",1985,"Liberia",0,1,2,-999,-999,-999,-999,-999,0,NA,NA,NA,450,0,0,0,0
"1541","LBR",1986,"Liberia",0,6,7,NA,NA,-999,0,NA,0,NA,NA,NA,450,0,0,0,0
"1542","LBR",1987,"Liberia",0,6,7,NA,NA,-999,0,NA,0,NA,NA,NA,450,0,0,0,0
"1543","LBR",1988,"Liberia",0,6,7,NA,NA,-999,0,NA,0,NA,NA,NA,450,0,0,0,0
"1544","LBR",1989,"Liberia",0,6,7,NA,NA,-999,0,NA,0,NA,NA,NA,450,1,1,0,0
"1545","LBR",1990,"Liberia",0,6,7,NA,NA,-999,0,NA,0,NA,NA,NA,450,1,1,0,0
"1546","LBR",1991,"Liberia",0,1,1,-999,-999,-999,-999,-999,0,NA,NA,NA,450,0,0,0,0
"1547","LBR",1992,"Liberia",0,1,1,-999,-999,-999,-999,-999,0,NA,NA,NA,450,0,0,0,0
"1548","LBR",1993,"Liberia",0,1,1,-999,-999,-999,-999,-999,0,NA,NA,NA,450,0,0,0,0
"1549","LBR",1994,"Liberia",0,1,1,-999,-999,-999,-999,-999,0,NA,NA,NA,450,0,0,0,0
"1550","LBR",1995,"Liberia",0,1,2,-999,-999,-999,-999,-999,0,NA,NA,NA,450,0,0,0,0
"1551","LBR",1996,"Liberia",0,1,2,-999,-999,-999,-999,-999,0,NA,NA,NA,450,0,0,0,0
"1552","LBR",1997,"Liberia",0,1,2,-999,-999,-999,-999,-999,0,NA,NA,NA,450,0,0,0,0
"1553","LBR",1998,"Liberia",0,7,2,0,1,-999,2,-999,0,NA,NA,NA,450,0,0,0,0
"1554","LBR",1999,"Liberia",0,7,2,0,1,-999,2,-999,0,NA,NA,NA,450,0,0,0,0
"1555","LBR",2000,"Liberia",0,7,2,0,1,-999,2,-999,0,NA,NA,NA,450,1,1,0,0
"1556","LBR",2001,"Liberia",0,7,2,0,1,-999,2,-999,0,NA,NA,NA,450,1,1,0,0
"1557","LBR",2002,"Liberia",0,7,2,0,1,-999,2,-999,0,NA,NA,NA,450,1,1,0,0
"1558","LBR",2003,"Liberia",0,7,2,0,1,-999,2,-999,0,NA,NA,NA,450,1,1,0,0
"1559","LBR",2004,"Liberia",1,1,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,450,0,0,0,0
"1560","LBR",2005,"Liberia",1,1,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,450,0,0,0,0
"1561","LBR",2006,"Liberia",0,7,7,1,0,1,-999,NA,0,NA,NA,NA,450,0,0,0,0
"1562","LBR",2007,"Liberia",0,7,7,1,0,1,-999,NA,0,NA,NA,NA,450,0,0,0,0
"1563","LBR",2008,"Liberia",0,7,7,1,0,1,-999,NA,0,NA,NA,NA,450,0,0,0,0
"1564","LBR",2009,"Liberia",0,7,7,1,0,1,-999,NA,0,NA,NA,NA,450,0,0,0,0
"1565","LBR",2010,"Liberia",0,7,7,1,0,1,-999,NA,0,NA,NA,NA,450,0,0,0,0
"1566","LBR",2011,"Liberia",0,7,7,1,0,1,-999,NA,0,NA,NA,NA,450,0,0,0,0
"1567","LUX",1975,"Luxembourg",2,7,7,0,1,-999,0,NA,0,NA,NA,NA,212,0,0,0,0
"1568","LUX",1976,"Luxembourg",2,7,7,0,1,-999,0,NA,0,NA,NA,NA,212,0,0,0,0
"1569","LUX",1977,"Luxembourg",2,7,7,0,1,-999,0,NA,0,NA,NA,NA,212,0,0,0,0
"1570","LUX",1978,"Luxembourg",2,7,7,0,1,-999,0,NA,0,NA,NA,NA,212,0,0,0,0
"1571","LUX",1979,"Luxembourg",2,7,7,0,1,-999,0,NA,0,NA,NA,NA,212,0,0,0,0
"1572","LUX",1980,"Luxembourg",2,7,7,0,1,-999,0,NA,0,NA,NA,NA,212,0,0,0,0
"1573","LUX",1981,"Luxembourg",2,7,7,0,1,-999,0,NA,0,NA,NA,NA,212,0,0,0,0
"1574","LUX",1982,"Luxembourg",2,7,7,0,1,-999,0,NA,0,NA,NA,NA,212,0,0,0,0
"1575","LUX",1983,"Luxembourg",2,7,7,0,1,-999,0,NA,0,NA,NA,NA,212,0,0,0,0
"1576","LUX",1984,"Luxembourg",2,7,7,0,1,-999,0,NA,0,NA,NA,NA,212,0,0,0,0
"1577","LUX",1985,"Luxembourg",2,7,7,0,1,-999,0,NA,0,NA,0,NA,212,0,0,0,0
"1578","LUX",1986,"Luxembourg",2,7,7,0,1,-999,0,NA,0,NA,0,NA,212,0,0,0,0
"1579","LUX",1987,"Luxembourg",2,7,7,0,1,-999,0,NA,0,NA,0,NA,212,0,0,0,0
"1580","LUX",1988,"Luxembourg",2,7,7,0,1,-999,0,NA,0,NA,0,NA,212,0,0,0,0
"1581","LUX",1989,"Luxembourg",2,7,7,0,1,-999,0,NA,0,NA,0,NA,212,0,0,0,0
"1582","LUX",1990,"Luxembourg",2,7,7,0,1,-999,0,NA,0,NA,0,NA,212,0,0,0,0
"1583","LUX",1991,"Luxembourg",2,7,7,0,1,-999,0,NA,0,NA,0,NA,212,0,0,0,0
"1584","LUX",1992,"Luxembourg",2,7,7,0,1,-999,0,NA,0,NA,0,NA,212,0,0,0,0
"1585","LUX",1993,"Luxembourg",2,7,7,0,1,-999,0,NA,0,NA,0,NA,212,0,0,0,0
"1586","LUX",1994,"Luxembourg",2,7,7,0,1,-999,0,NA,0,NA,0,NA,212,0,0,0,0
"1587","LUX",1995,"Luxembourg",2,7,7,0,1,-999,0,NA,0,NA,0,NA,212,0,0,0,0
"1588","LUX",1996,"Luxembourg",2,7,7,0,1,-999,0,NA,0,NA,0,NA,212,0,0,0,0
"1589","LUX",1997,"Luxembourg",2,7,7,0,1,-999,0,NA,0,NA,0,NA,212,0,0,0,0
"1590","LUX",1998,"Luxembourg",2,7,7,0,1,-999,0,NA,0,NA,0,NA,212,0,0,0,0
"1591","LUX",1999,"Luxembourg",2,7,7,0,1,-999,0,NA,0,NA,0,NA,212,0,0,0,0
"1592","LUX",2000,"Luxembourg",2,7,7,0,1,-999,0,NA,0,NA,0,NA,212,0,0,0,0
"1593","LUX",2001,"Luxembourg",2,7,7,0,1,-999,0,NA,0,NA,0,NA,212,0,0,0,0
"1594","LUX",2002,"Luxembourg",2,7,7,0,1,-999,0,NA,0,NA,0,NA,212,0,0,0,0
"1595","LUX",2003,"Luxembourg",2,7,7,0,1,-999,0,NA,0,NA,0,NA,212,0,0,0,0
"1596","LUX",2004,"Luxembourg",2,7,7,0,1,-999,0,NA,0,NA,0,NA,212,0,0,0,0
"1597","LUX",2005,"Luxembourg",2,7,7,0,1,-999,0,NA,0,NA,0,NA,212,0,0,0,0
"1598","LUX",2006,"Luxembourg",2,7,7,0,1,-999,0,NA,0,NA,0,NA,212,0,0,0,0
"1599","LUX",2007,"Luxembourg",2,7,7,0,1,-999,0,NA,0,NA,0,NA,212,0,0,0,0
"1600","LUX",2008,"Luxembourg",2,7,7,0,1,-999,0,NA,0,NA,0,NA,212,0,0,0,0
"1601","LUX",2009,"Luxembourg",2,7,7,0,1,-999,0,NA,0,NA,0,NA,212,0,0,0,0
"1602","LUX",2010,"Luxembourg",2,7,7,0,1,-999,0,NA,0,NA,0,NA,212,0,0,0,0
"1603","LUX",2011,"Luxembourg",2,7,7,0,1,-999,0,NA,0,NA,0,NA,212,0,0,0,0
"1604","MEX",1975,"Mexico",0,6.5,6,0,1,-999,0,1,0,2,2,1,70,0,0,0,0
"1605","MEX",1976,"Mexico",0,6.5,6,0,1,-999,0,1,0,2,2,1,70,0,0,0,0
